,author_id,created_date,name,date,time,latitude,longitude,average_noise_level,average_light_intensity,wind_direction,wind_speed,cloud_cover,cloud_type,cloud_photo_id,visibility,traffic_count,temperature,humidity,collecting_photo_id,note_of_anomaly,air_pollution
198,0,2020-10-28T20:43:58.492Z,Rafaela Cilloniz,28/10/2020,15:30:00,-12.112982,-77.04271,61,9580,S,3,1,Cirrus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=5f2b8f46-ed39-4f29-9b86-dd1f564894d7_1603917740.jpg,1,15,10,81,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=5f2b8f46-ed39-4f29-9b86-dd1f564894d7_1603917804.jpg,,1
199,0,2020-10-28T20:36:01.471Z,Amalia Bedoya,28/10/2020,15:34:00,-12.108524,-77.031716,85,4300,SE,1,4,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=9b714f96-2f14-4e06-9c48-89e28604767e_1603917325.jpg,1,8,21,70,,,8
200,0,2020-10-28T20:29:15.462Z,Mikaela Tannert,28/10/2020,15:27:00,-12.096605,-76.783075,45,11414,S,3,0,None,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=d36131fd-90e2-45dd-97b5-57fa93af8983_1603916910.jpg,2,24,24,79,,,0
201,0,2020-10-28T20:20:16.201Z,Kiara Chang,28/10/2020,08:20:00,-12.090299,-76.999116,52,2700,calm,0,3,altostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=fde02b90-195a-11eb-a5de-2fa40e5c1f86_1603916768.jpg,1,0,21,71,,,
202,0,2020-10-28T20:12:15.895Z,Maria Fe Yzaga,28/10/2020,15:15:00,-12.077341,-76.963036,49,47750,S,2,0,Cirrus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=df974a70-1959-11eb-b812-d759191faf8b_1603916105.jpg,1,49,27,51,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=df974a70-1959-11eb-b812-d759191faf8b_1603916190.jpg,,8
203,0,2020-10-28T17:22:15.920Z,Rafaela Cilloniz,28/10/2020,08:00:00,-12.113002,-77.042648,52,8029,S,1,8,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=3e067158-e4ca-482b-8cb6-64d678305695_1603905528.jpg,1,8,9,86,,,
204,0,2020-10-28T16:04:14.336Z,Maria Fe Yzaga,28/10/2020,08:00:00,-12.077178,-76.962835,48,12678,S,2,1,Altocumulus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=397d9800-1937-11eb-9253-91eb5ca74305_1603901118.jpg,1,34,22,60,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=397d9800-1937-11eb-9253-91eb5ca74305_1603901333.jpg,,
205,0,2020-10-28T14:49:38.084Z,Maria Fe Yzaga,26/10/2020,15:20:00,-12.077121,-76.962806,54,10231,SE,3,2,stratus,,2,48,20,58,,,10
206,0,2020-10-28T14:02:10.635Z,Marina Bragagnini,28/10/2020,08:20:00,-13.844958,-76.260116,57,28936,E,1,1,cirrus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=2c3981b0-1926-11eb-a8f0-ebb89681748d_1603894048.jpg,1,0,25,61,,,
207,0,2020-10-28T13:59:09.376Z,Francesca Ventura,28/10/2020,08:00:00,-12.099268,-77.045183,50,4180,SW,3,7,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=c02f9400-1925-11eb-b523-15603911b0a8_1603893895.jpg,2,119,21,67,,,
208,0,2020-10-28T13:43:32.792Z,Lucianna Bedoya,28/10/2020,08:00:00,-12.09699,-77.047317,55,20224,E,1,8,stratus,,3,20,18,71,,,
209,0,2020-10-28T13:28:08.853Z,Vania Verastegui,28/10/2020,08:00:00,-12.104925,-77.035373,43,8864,NE,3,7,Stratus,,2,0,20,72,,,
210,0,2020-10-28T13:27:05.022Z,Macarena Valdivia,28/10/2020,08:23:00,-12.10336,-77.039271,54,6401,E,2,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=061f35cf-a9fa-44f7-ac09-873880026464_1603891516.jpg,2,13,17,78,,,
211,0,2020-10-28T13:22:24.046Z,Maria Eugenia Reiser,28/10/2020,08:32:00,-12.093815,-77.054901,54,1552,N,1,7,stratus,,1,2,19,87,,,
212,0,2020-10-28T13:21:44.706Z,Mikaela Tannert,28/10/2020,08:08:00,-12.096853,-76.783082,41,22336,calm,0,0,None,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=609d3e8d-e65d-45e7-96bf-915e2737da13_1603891262.jpg,1,20,21,91,,,
213,0,2020-10-28T13:21:30.472Z,Andrea Parró,28/10/2020,08:00:00,-12.103545,-77.038238,63,5837,NW,2,7,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=9b676962-f91d-4314-b7d8-c72ee87e0f4c_1603891253.jpg,3,0,18,74,,,
214,0,2020-10-28T13:12:50.681Z,Doménica Ronceros ,28/10/2020,08:00:00,-12.124376,-77.035883,51,15623,NW,2,8,Stratus,,1,7,20,70,,,
215,0,2020-10-28T13:11:25.711Z,Amalia Bedoya,28/10/2020,08:09:00,-12.10775,-77.031439,77,3400,E,1,7,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=48b9adb9-39db-4def-b65b-c8cf34f00b93_1603890649.jpg,3,5,17,90,,,
216,0,2020-10-28T13:02:57.062Z,Natalia Davila,28/10/2020,08:00:00,-12.115302,-77.038533,75,1725,W,2,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=e6214c60-191d-11eb-8a73-239b017b512a_1603890415.jpg,2,5,17,83,,,
217,0,2020-10-27T13:10:40.222Z,Lucianna Bedoya,26/10/2020,15:30:00,-12.097022,-77.046912,58,3442,E,1,1,altostratus,,1,30,18,63,,,4
218,0,2020-10-27T12:57:06.963Z,Rafaela Cilloniz,26/10/2020,15:30:00,-12.112956,-77.042675,56,6085,SW,1,0,Cirrus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=b548bdee-4d73-4e3b-933f-ebea585667e9_1603803394.jpg,1,23,9,82,,,1
219,0,2020-10-27T03:38:05.154Z,Isabela de la Peña,26/10/2020,15:30:00,-12.104171,-77.052184,63,5890,SE,2,3,Cirrus,,2,6,19,73,,,7
220,0,2020-10-27T03:33:49.459Z,Isabela de la Peña,26/10/2020,08:00:00,-12.104167,-77.052225,46,3487,NE,1,8,Stratus,,2,8,17,78,,,4
221,0,2020-10-27T03:25:54.013Z,Martina Bustamante,26/10/2020,08:00:00,-12.105281,-77.039674,57,202533,SW,3,8,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=4c3c6871-f4ae-4df2-ac60-21451f06eea9_1603769115.jpg,1,35,17,73,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=4c3c6871-f4ae-4df2-ac60-21451f06eea9_1603769146.jpg,"The traffic count: I started the stopwatch a bit later like 8:20 and that time there is more traffic and congestion than minutes earlier, there is a huge difference",1
222,0,2020-10-26T23:32:06.309Z,Natalia Davila,26/10/2020,15:30:00,-12.1153,-77.038537,52,1970,W,1,6,altostratus,,2,6,19,78,,,10
223,0,2020-10-26T22:24:59.519Z,Marina Bragagnini,26/10/2020,16:00:00,-13.835043,-76.249622,70,17669,N,3,1,cirrus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=157460f0-17da-11eb-a07b-457a4a637bf3_1603751497.jpg,1,0,20,67,,"I have changed my location since the morning. Although I am at the same place, now I am in a boat at the ocean",1
224,0,2020-10-26T21:37:45.759Z,Eileen Manning,26/10/2020,15:30:00,-12.110528,-77.034774,60,44610,SE,2,4,Cirrus,,2,2,20,61,,neighbour was washing car (loud),0
225,0,2020-10-26T21:02:05.996Z,Andrea Parró,26/10/2020,15:30:00,-12.103582,-77.038296,60,4670,NE,3,3,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=b4a927ad-10e1-4267-a550-0ad149d75850_1603746068.jpg,2,2,19,69,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=b4a927ad-10e1-4267-a550-0ad149d75850_1603746109.jpg,,4
226,0,2020-10-26T20:54:55.538Z,Macarena Valdivia,26/10/2020,15:36:00,-12.103337,-77.039208,59,2745,N,3,5,Cirrostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=3d2aefae-a845-4b35-b591-2f27049f2e2e_1603745638.jpg,2,15,19,73,,,3
227,0,2020-10-26T20:52:44.448Z,Francesca Ventura,26/10/2020,15:30:00,-12.099268,-77.045183,51,2882,SW,3,1,cirrus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=324b9200-17cd-11eb-8525-d37a9959a919_1603745637.jpg,2,98,23,55,,,7
228,0,2020-10-26T20:49:58.338Z,Doménica Ronceros,26/10/2020,15:30:00,-12.124376,-77.035883,51,10321,NW,1,3,Cirrus,,1,13,20,65,,,6
229,0,2020-10-26T20:48:24.604Z,Annia Buchanan,26/10/2020,15:37:00,-12.082674,-76.962331,58,908,NW,4,0,there were no clouds,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=976a37a0-17cc-11eb-a1a0-f9861faa6709_1603745541.jpg,1,47,22,61,,,5
230,0,2020-10-26T20:27:50.858Z,Mikaela Tannert,26/10/2020,15:25:00,-12.096629,-76.782995,40,10932,S,2,0,None,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=4f4f26af-c667-418b-9fdf-2dcc091bdc7a_1603744035.jpg,2,22,26,82,,,0
231,0,2020-10-26T20:24:09.631Z,Amalia Bedoya,26/10/2020,15:22:00,-12.108545,-77.031915,80,3400,SE,1,1,Clear,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=c4ac511e-ce33-4c8d-b430-f9104b05a445_1603743817.jpg,1,8,21,67,,,9
232,0,2020-10-26T17:37:11.352Z,Marina bragagnini,26/10/2020,08:00:00,-13.840834,-76.256108,58,1943,E,2,2,cirrus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=e0d33380-17b1-11eb-ab80-c146cc5e2e5a_1603734472.jpg,1,5,18,78,,,
233,0,2020-10-26T15:58:37.981Z,Eileen Manning,26/10/2020,08:00:00,-12.110459,-77.034721,51,98775,W,3,8,Stratus,,3,1,17,68,,,
234,0,2020-10-26T14:32:45.095Z,Annia Buchanan,26/10/2020,07:58:00,-12.082789,-76.962386,50,342,calm,1,0,there were no clouds,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=1cd26370-1798-11eb-a1a0-f9861faa6709_1603722926.jpg,1,24,19,82,,,
235,0,2020-10-26T13:33:03.437Z,Mikaela Tannert,26/10/2020,08:04:00,-12.096648,-76.782999,47,29933,SW,5,0,None,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=e127a9c3-cd79-49bc-b0ad-998eb1371b3c_1603719104.jpg,3,14,24,91,,,
236,0,2020-10-26T13:26:34.784Z,Andrea Parró,26/10/2020,08:00:00,-12.103543,-77.038269,58,3119,SW,2,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=a2170c8e-d34f-46cb-849f-dd0c95e64437_1603718769.jpg,4,1,17,76,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=a2170c8e-d34f-46cb-849f-dd0c95e64437_1603718788.jpg,,
237,0,2020-10-26T13:23:55.997Z,Francesca Ventura,26/10/2020,08:00:00,-12.099268,-77.045183,52,1748,SW,3,8,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=7fb008d0-178e-11eb-817f-73676a995d8d_1603718844.jpg,4,68,19,19,,,
238,0,2020-10-26T13:21:58.267Z,Maria Fe Yzaga,26/10/2020,08:20:00,-12.077314,-76.962969,52,2582,SE,4,0,cirrus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=3983dcb0-178e-11eb-adca-21963531777c_1603718733.jpg,1,37,21,65,,,
239,0,2020-10-26T13:20:49.766Z,Vania Verastegui,26/10/2020,08:00:00,-12.105115,-77.035345,46,7074,calm,1,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=6089df87-3995-4535-b397-5f5652b28f7c_1603718414.jpg,3,0,17,74,,,
240,0,2020-10-26T13:13:43.990Z,Rafaela Cilloniz,26/10/2020,08:00:00,-12.112926,-77.042634,46,3492,SW,0,8,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=a62f6f60-6867-4ee4-b6a4-340b67d66976_1603717934.jpg,1,8,14,72,,,
241,0,2020-10-26T13:12:55.138Z,Lucianna Bedoya,26/10/2020,08:00:00,-12.097028,-77.046827,49,6090,E,0,8,stratus,,3,18,16,70,,,
242,0,2020-10-26T13:11:24.082Z,Lucianna Bedoya,23/10/2020,08:05:00,-12.097007,-77.046899,53,3393,NE,1,8,stratus,,3,14,16,71,,,
243,0,2020-10-26T13:09:47.369Z,kiara chang,26/10/2020,08:10:00,-12.090299,-76.999116,74,1700,NE,1,0,no clouds,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=85ddad90-178c-11eb-a493-fbac85564899_1603916871.jpg,1,0,21,75,,,
244,0,2020-10-26T13:08:16.479Z,Amalia Bedoya,26/10/2020,08:07:00,-12.108388,-77.031909,70,2800,E,2,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=11f5a9b5-fa94-402b-af5a-3d8aec4e8515_1603717673.jpg,3,7,16,92,,,
245,0,2020-10-26T12:53:53.373Z,Natalia Davila,26/10/2020,08:00:00,-12.115285,-77.03853,41,1660,NW,2,8,Stratus,,2,4,16,87,,,
246,0,2020-10-24T14:21:07.075Z,Lucila Montagne,23/10/2020,15:30:00,-12.100588,-77.035695,53,98775,W,2,8,stratus,,2,9,20,57,,,1
247,0,2020-10-24T14:17:54.513Z,Lucila Montagne,23/10/2020,08:00:00,-12.100588,-77.035695,43,13373,NW,2,8,stratus,,2,2,17,91,,,
248,0,2020-10-24T05:11:45.597Z,Martina Bustamante,23/10/2020,07:50:00,-12.1054,-77.039731,52,16348,SW,1,8,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=d78c7f50-9d63-4ca3-9ad1-26815164079a_1603516243.jpg,2,23,16,82,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=d78c7f50-9d63-4ca3-9ad1-26815164079a_1603516280.jpg,,1
249,0,2020-10-24T04:27:35.374Z,Maria Fe Yzaga,23/10/2020,15:40:00,-12.077273,-76.963062,59,18967,NE,2,4,stratus,,2,51,22,62,,Construction sound nearby + dust due to renovation at my house,14
250,0,2020-10-24T04:26:01.152Z,Maria Fe Yzaga,23/10/2020,08:00:00,-12.077273,-76.963062,61,11327,N,1,8,nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=058e0400-15b1-11eb-93c0-efffd3018e4f_1603513625.jpg,2,54,20,60,,,
251,0,2020-10-24T01:16:29.917Z,Rafaela Cilloniz,23/10/2020,15:30:00,-12.113257,-77.042366,51,5215,S,1,8,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=327b4f23-b3ad-4327-af63-3bd1bf166f3c_1603502097.jpg,1,14,12,72,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=327b4f23-b3ad-4327-af63-3bd1bf166f3c_1603502178.jpg,,2
252,0,2020-10-23T21:01:36.618Z,Amalia Bedoya,23/10/2020,15:59:00,-12.108517,-77.031899,74,2000,E,3,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=151fe422-5a4a-4778-82a6-f42ae90f8a04_1603486830.jpg,3,5,18,77,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=151fe422-5a4a-4778-82a6-f42ae90f8a04_1603486886.jpg,,12
253,0,2020-10-23T20:50:14.469Z,Francesca Ventura,23/10/2020,15:30:00,-12.099268,-77.045183,51,1831,SW,4,8,stratus,,2,89,22,58,,,23
254,0,2020-10-23T20:44:54.851Z,Bianca Nolte,23/10/2020,08:00:00,-12.103219,-77.043356,46,2902,calm,1,8,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=9b278130-1570-11eb-aec3-377e079353ac_1603486053.jpg,2,0,17,81,,,
255,0,2020-10-23T20:41:13.693Z,Marina Bragagnini,23/10/2020,15:32:00,-13.840432,-76.256892,90,5925,N,3,1,cirrus,,2,1,21,74,,,20
256,0,2020-10-23T20:40:35.472Z,Eileen Manning,23/10/2020,15:30:00,-12.110534,-77.034854,56,98775,W,2,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=008d6900-1570-11eb-9709-3364727f99cf_1603485777.jpg,2,2,19,59,,,1
257,0,2020-10-23T20:38:09.223Z,Bianca Nolte,21/10/2020,08:00:00,-12.103219,-77.043356,52,2748,N,3,8,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=a9619570-156f-11eb-87e1-3b004a7a8cc4_1603485719.jpg,3,2,17,82,,,
258,0,2020-10-23T20:35:58.376Z,Doménica Ronceros,23/10/2020,15:30:00,-12.124376,-77.035883,56,18701,NW,2,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=5b63ea80-156f-11eb-96c0-67d2999c7fea_1603485655.jpg,2,5,20,59,,,6
259,0,2020-10-23T20:35:36.087Z,Andrea Parró,23/10/2020,15:30:00,-12.102994,-77.038182,57,4503,NW,2,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=ec1a7929-68c7-4f9f-b5b8-d12c229d2aeb_1603485272.jpg,3,2,19,67,,,2
260,0,2020-10-23T20:31:56.544Z,Annia Buchanan,23/10/2020,15:27:00,-12.082767,-76.962411,59,1006,NW,4,1,cirrus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=cb3f4800-156e-11eb-ad70-2f8ff8970298_1603485283.jpg,2,34,23,67,,,2
261,0,2020-10-23T20:29:52.771Z,Natalia Davila,23/10/2020,15:30:00,-12.115298,-77.038532,71,2701,W,1,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=8178de20-156e-11eb-b998-8d77b2855d20_1603485205.jpg,2,7,19,66,,,8
262,0,2020-10-23T20:24:18.826Z,Kiara Chang,23/10/2020,15:24:00,-12.090299,-76.999116,41,11600,NE,2,2,altostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=ba6d0ea0-156d-11eb-abdf-f9df2783f3d0_1603917027.jpg,1,5,22,54,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=ba6d0ea0-156d-11eb-abdf-f9df2783f3d0_1603917065.jpg,,4
263,0,2020-10-23T20:22:28.714Z,Maria Eugenia Reiser,23/10/2020,03:24:00,-12.093815,-77.054901,41,1323,S,1,8,stratus,,2,1,21,78,,,2
264,0,2020-10-23T15:07:46.959Z,marina bragagnini,23/10/2020,08:00:00,-13.839708,-76.257673,68,2621,E,2,1,cirrus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=826421f0-1541-11eb-b290-41570d44211f_1603465873.jpg,2,0,21,74,,,
265,0,2020-10-23T14:12:34.784Z,Kiara CHang,23/10/2020,08:20:00,-12.090299,-76.999116,49,4300,N,1,8,stratus,,1,2,18,78,,,
266,0,2020-10-23T13:32:33.539Z,Rafaela Cilloniz,23/10/2020,08:00:00,-12.113006,-77.042622,49,2437,S,0,8,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=a1a03ac9-aa25-4074-aa27-fc9234062959_1603459908.jpg,1,11,8,89,,,
267,0,2020-10-23T13:13:07.931Z,Eileen Manning,23/10/2020,08:00:00,-12.110517,-77.034802,46,53534,SW,2,8,Stratus,,3,1,16,68,,,
268,0,2020-10-23T13:12:21.208Z,Maria Eugenia Reiser,23/10/2020,08:14:00,-12.093815,-77.054901,68,842,N,1,8,stratus,,2,2,18,91,,Many birds where around- affect avg noise level,
269,0,2020-10-23T13:11:51.290Z,Francesca Ventura,23/10/2020,08:00:00,-12.099268,-77.045183,59,1014,W,3,8,nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=507d45a0-1531-11eb-9f60-41fa85681975_1603459350.jpg,2,54,18,69,,,
270,0,2020-10-23T13:09:13.457Z,Amalia Bedoya,23/10/2020,08:07:00,-12.108481,-77.031904,73,2600,E,2,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=74b5b0b1-96dc-49a6-af43-290c914d00a9_1603458518.jpg,3,4,15,91,,Construction,
271,0,2020-10-23T13:07:20.906Z,Doménica Ronceros,23/10/2020,08:00:00,-12.124376,-77.035883,49,5835,NW,3,8,Stratus,,2,6,17,80,,,
272,0,2020-10-23T13:05:53.847Z,Andrea Parró,23/10/2020,08:00:00,-12.102782,-77.038069,58,3421,N,5,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=61482bae-b641-412d-90d9-f6b7e6a97e12_1603458285.jpg,3,4,17,75,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=61482bae-b641-412d-90d9-f6b7e6a97e12_1603458348.jpg,,
273,0,2020-10-23T13:01:12.020Z,Annia Buchanan,23/10/2020,07:58:00,-12.082791,-76.962392,54,320,NW,1,1,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=d3746940-152f-11eb-a393-fd06d99ff5cd_1603458282.jpg,2,19,17,84,,,
274,0,2020-10-23T12:56:02.710Z,Natalia Davila,23/10/2020,08:00:00,-12.115278,-77.03853,50,1544,W,1,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=1b177360-152f-11eb-b9bb-1964a862b8ff_1603458080.jpg,2,8,16,86,,,
275,0,2020-10-22T17:24:49.032Z,Lucila Montagne,21/10/2020,15:30:00,-12.100588,-77.035695,22,21860,N,2,3,cumulostratus,,1,10,22,54,,"The sun had just been covered by a cloud, so that may have affected the light intensity.",6
276,0,2020-10-22T17:22:12.364Z,Lucila Montagne,21/10/2020,08:00:00,-12.100588,-77.035695,45,24026,N,2,8,stratus,,1,3,18,93,,,
277,0,2020-10-22T02:28:51.898Z,Martina Bustamante,21/10/2020,08:00:00,-12.105155,-77.04044,58,55443,SW,3,8,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=11a94d13-4730-4dde-a206-516858625c0a_1603333651.jpg,1,35,2,80,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=11a94d13-4730-4dde-a206-516858625c0a_1603333718.jpg,,2
278,0,2020-10-22T02:12:52.878Z,Maria Fe Yzaga,21/10/2020,15:20:00,-12.077307,-76.96305,11376,57,NW,1,0,cirrus,,2,52,23,67,,,5
279,0,2020-10-22T02:08:29.437Z,Maria Fe Yzaga,21/10/2020,08:20:00,-12.077313,-76.96292,61,16791,NE,3,0,cirrus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=7a52bad0-140b-11eb-bf83-7f53b9f7978f_1603332748.jpg,2,47,22,66,,,
280,0,2020-10-22T01:53:35.787Z,Eileen Manning,19/10/2020,15:30:00,-12.110522,-77.034818,55,47242,W,3,1,Cirrus,,1,7,21,63,,Data collected on tuesday (wasn't in Lima on Monday),4
281,0,2020-10-22T01:49:14.686Z,Eileen Manning,21/10/2020,08:00:00,-12.11053,-77.034836,49,84479,SW,3,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=ca09b5e0-1408-11eb-bdea-5763b4e5bb59_1603331553.jpg,3,2,17,70,,,
282,0,2020-10-22T01:45:08.331Z,Eileen Manning,16/10/2020,08:00:00,-12.110513,-77.034827,52,133242,SW,2,8,Stratus,,3,1,18,67,,,
283,0,2020-10-22T01:40:34.689Z,Constanza Guerinoni,21/10/2020,15:30:00,-12.093726,-77.044716,64,8314,NE,5,1,Clear,,1,18,19,77,,,2
284,0,2020-10-22T01:38:31.118Z,Constanza Guerinoni,21/10/2020,08:30:00,-12.093726,-77.044716,53,4200,calm,3,5,Scattered,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=4bef0bf5-c467-4f74-ab45-c1ce65b83ca8_1603330667.jpg,3,5,18,83,,,
285,0,2020-10-22T01:36:13.578Z,Constanza Guerinoni,19/10/2020,15:30:00,-12.093726,-77.044716,65,8376,NE,4,2,Few,,1,13,21,74,,,1
286,0,2020-10-22T01:33:52.716Z,Constanza Guerinoni,19/10/2020,08:30:00,-12.093726,-77.044716,52,4267,calm,2,6,Scattered,,3,4,17,80,,,
287,0,2020-10-22T01:30:53.171Z,Constanza Guerinoni,16/10/2020,15:30:00,-12.093726,-77.044716,65,8400,NE,4,2,Few,,1,18,19,73,,,2
288,0,2020-10-22T01:28:29.283Z,Constanza Guerinoni,16/10/2020,08:30:00,-12.093726,-77.044716,50,4248,calm,3,8,Scattered,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=f1893b2b-428f-4edd-8fea-4d49b386609c_1603330036.jpg,4,7,17,83,,,
289,0,2020-10-22T01:25:03.422Z,Constanza Guerinoni,14/10/2020,15:30:00,-12.093726,-77.044716,63,8345,NE,4,2,Few clouds,,1,17,20,75,,,1
290,0,2020-10-22T01:21:29.617Z,Constanza Guerinoni,14/10/2020,08:30:00,-12.093742,-77.044719,52,4300,calm,2,7,Scattered,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=9b140d70-bab9-4ecf-9b2b-9f82e7e53156_1603329594.jpg,3,6,18,77,,,
291,0,2020-10-22T01:16:33.864Z,Constanza Guerinoni,12/10/2020,15:30:00,-12.093729,-77.044717,65,8246,NE,5,4,Few,,2,16,20,77,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=b1d96e66-b14b-4e46-a3bf-d15e941564e8_1603329321.jpg,Air Pollution Test: counting the particles might have been inaccurate,3
